Observation_ID,Risk_Score,Actual_Class_Audit,Risk_Category,Recommended_Action,Priority_Level,Review_Status,Risk_Rank
UCI_TEST_00444,0.48266330048332323,pos,High,Prioritize technical review and planned inspection,P2,Human review required,284
UCI_TEST_02175,0.4820119489887847,neg,High,Prioritize technical review and planned inspection,P2,Human review required,285
UCI_TEST_13857,0.4806168357147282,neg,High,Prioritize technical review and planned inspection,P2,Human review required,286
UCI_TEST_02028,0.4777382348332416,pos,High,Prioritize technical review and planned inspection,P2,Human review required,287
UCI_TEST_09843,0.4777382348332416,pos,High,Prioritize technical review and planned inspection,P2,Human review required,288
UCI_TEST_01945,0.47607590055482263,neg,High,Prioritize technical review and planned inspection,P2,Human review required,289
UCI_TEST_02311,0.4712278514233104,neg,High,Prioritize technical review and planned inspection,P2,Human review required,290
UCI_TEST_13125,0.47032520194935284,pos,High,Prioritize technical review and planned inspection,P2,Human review required,291
UCI_TEST_07970,0.4698010162059196,pos,High,Prioritize technical review and planned inspection,P2,Human review required,292
UCI_TEST_13874,0.4698010162059196,pos,High,Prioritize technical review and planned inspection,P2,Human review required,293
UCI_TEST_08606,0.4652420121064256,pos,High,Prioritize technical review and planned inspection,P2,Human review required,294
UCI_TEST_09383,0.4651761070531319,pos,High,Prioritize technical review and planned inspection,P2,Human review required,295
UCI_TEST_11853,0.4633745221705717,neg,High,Prioritize technical review and planned inspection,P2,Human review required,296
UCI_TEST_09359,0.46170944532211555,neg,High,Prioritize technical review and planned inspection,P2,Human review required,297
UCI_TEST_11425,0.4606701706413287,pos,High,Prioritize technical review and planned inspection,P2,Human review required,298
UCI_TEST_12768,0.45638186689838817,neg,High,Prioritize technical review and planned inspection,P2,Human review required,299
UCI_TEST_03514,0.45148393255500063,pos,High,Prioritize technical review and planned inspection,P2,Human review required,300
UCI_TEST_09442,0.4513653822439242,pos,High,Prioritize technical review and planned inspection,P2,Human review required,301
UCI_TEST_00427,0.448802097991208,pos,High,Prioritize technical review and planned inspection,P2,Human review required,302
UCI_TEST_06135,0.44477631176137283,neg,High,Prioritize technical review and planned inspection,P2,Human review required,303
UCI_TEST_09180,0.4444369361539508,pos,High,Prioritize technical review and planned inspection,P2,Human review required,304
UCI_TEST_02261,0.44407346988175694,neg,High,Prioritize technical review and planned inspection,P2,Human review required,305
UCI_TEST_09962,0.4409270555987475,neg,High,Prioritize technical review and planned inspection,P2,Human review required,306
UCI_TEST_09707,0.438606932430421,neg,High,Prioritize technical review and planned inspection,P2,Human review required,307
UCI_TEST_15242,0.4376240832935105,pos,High,Prioritize technical review and planned inspection,P2,Human review required,308
UCI_TEST_10329,0.43619201686797204,neg,High,Prioritize technical review and planned inspection,P2,Human review required,309
UCI_TEST_09550,0.43614335279285227,neg,High,Prioritize technical review and planned inspection,P2,Human review required,310
UCI_TEST_12294,0.43422238466423807,neg,High,Prioritize technical review and planned inspection,P2,Human review required,311
UCI_TEST_12904,0.4307757974383172,pos,High,Prioritize technical review and planned inspection,P2,Human review required,312
UCI_TEST_01339,0.42972126812506606,neg,High,Prioritize technical review and planned inspection,P2,Human review required,313
UCI_TEST_01578,0.42957285333197776,neg,High,Prioritize technical review and planned inspection,P2,Human review required,314
UCI_TEST_08965,0.42864767355972544,pos,High,Prioritize technical review and planned inspection,P2,Human review required,315
UCI_TEST_14814,0.42278948732902294,pos,High,Prioritize technical review and planned inspection,P2,Human review required,316
UCI_TEST_06814,0.4225519462052455,pos,High,Prioritize technical review and planned inspection,P2,Human review required,317
UCI_TEST_14355,0.42181901300743424,pos,High,Prioritize technical review and planned inspection,P2,Human review required,318
UCI_TEST_01430,0.42123492469412455,neg,High,Prioritize technical review and planned inspection,P2,Human review required,319
UCI_TEST_02931,0.4182774657297859,neg,High,Prioritize technical review and planned inspection,P2,Human review required,320
UCI_TEST_05418,0.4114324130309137,neg,High,Prioritize technical review and planned inspection,P2,Human review required,321
UCI_TEST_01741,0.4110905209106362,pos,High,Prioritize technical review and planned inspection,P2,Human review required,322
UCI_TEST_14933,0.41087562539219136,pos,High,Prioritize technical review and planned inspection,P2,Human review required,323
UCI_TEST_05382,0.41083221994690544,neg,High,Prioritize technical review and planned inspection,P2,Human review required,324
UCI_TEST_08934,0.41035688781969476,pos,High,Prioritize technical review and planned inspection,P2,Human review required,325
UCI_TEST_00959,0.4102719287659888,neg,High,Prioritize technical review and planned inspection,P2,Human review required,326
UCI_TEST_07871,0.40969036249371044,pos,High,Prioritize technical review and planned inspection,P2,Human review required,327
UCI_TEST_11471,0.4095245872003352,pos,High,Prioritize technical review and planned inspection,P2,Human review required,328
UCI_TEST_04936,0.4048829200306039,pos,High,Prioritize technical review and planned inspection,P2,Human review required,329
UCI_TEST_08240,0.4048148070467969,neg,High,Prioritize technical review and planned inspection,P2,Human review required,330
UCI_TEST_01347,0.4046038856507206,neg,High,Prioritize technical review and planned inspection,P2,Human review required,331
UCI_TEST_05159,0.4044278348534425,pos,High,Prioritize technical review and planned inspection,P2,Human review required,332
UCI_TEST_10058,0.3989806845649408,pos,High,Prioritize technical review and planned inspection,P2,Human review required,333
UCI_TEST_10145,0.3985172992844298,neg,High,Prioritize technical review and planned inspection,P2,Human review required,334
UCI_TEST_12661,0.39756001909082067,pos,High,Prioritize technical review and planned inspection,P2,Human review required,335
UCI_TEST_00346,0.39745963066563583,neg,High,Prioritize technical review and planned inspection,P2,Human review required,336
UCI_TEST_14081,0.39742433873825084,pos,High,Prioritize technical review and planned inspection,P2,Human review required,337
UCI_TEST_10859,0.39659896589207333,neg,High,Prioritize technical review and planned inspection,P2,Human review required,338
UCI_TEST_10689,0.3962715948723075,neg,High,Prioritize technical review and planned inspection,P2,Human review required,339
UCI_TEST_10656,0.3915253743361015,pos,High,Prioritize technical review and planned inspection,P2,Human review required,340
UCI_TEST_07770,0.3913645464629904,neg,High,Prioritize technical review and planned inspection,P2,Human review required,341
UCI_TEST_01593,0.3912294015957669,pos,High,Prioritize technical review and planned inspection,P2,Human review required,342
UCI_TEST_12810,0.3910989384713457,neg,High,Prioritize technical review and planned inspection,P2,Human review required,343
UCI_TEST_10642,0.3908302975262489,neg,High,Prioritize technical review and planned inspection,P2,Human review required,344
UCI_TEST_11398,0.39078559941967406,pos,High,Prioritize technical review and planned inspection,P2,Human review required,345
UCI_TEST_11683,0.38508183304324,pos,High,Prioritize technical review and planned inspection,P2,Human review required,346
UCI_TEST_10483,0.38480906749950455,pos,High,Prioritize technical review and planned inspection,P2,Human review required,347
UCI_TEST_15622,0.3843976917439706,neg,High,Prioritize technical review and planned inspection,P2,Human review required,348
UCI_TEST_03226,0.38389559239234156,pos,High,Prioritize technical review and planned inspection,P2,Human review required,349
UCI_TEST_01327,0.37864173926136746,neg,High,Prioritize technical review and planned inspection,P2,Human review required,350
UCI_TEST_05589,0.37820791561699213,pos,High,Prioritize technical review and planned inspection,P2,Human review required,351
UCI_TEST_15156,0.3782057825951922,pos,High,Prioritize technical review and planned inspection,P2,Human review required,352
UCI_TEST_12260,0.37760913639772004,neg,High,Prioritize technical review and planned inspection,P2,Human review required,353
UCI_TEST_01037,0.3772667192951302,neg,High,Prioritize technical review and planned inspection,P2,Human review required,354
UCI_TEST_02202,0.3771302494973549,neg,High,Prioritize technical review and planned inspection,P2,Human review required,355
UCI_TEST_04387,0.3765128499393972,neg,High,Prioritize technical review and planned inspection,P2,Human review required,356
UCI_TEST_14879,0.3753533775944308,neg,High,Prioritize technical review and planned inspection,P2,Human review required,357
UCI_TEST_09869,0.3707538415845902,neg,High,Prioritize technical review and planned inspection,P2,Human review required,358
UCI_TEST_13691,0.3701922267534137,neg,High,Prioritize technical review and planned inspection,P2,Human review required,359
UCI_TEST_13637,0.3654441876805638,pos,High,Prioritize technical review and planned inspection,P2,Human review required,360
UCI_TEST_13995,0.36524603145981943,neg,High,Prioritize technical review and planned inspection,P2,Human review required,361
UCI_TEST_15887,0.36524603145981943,neg,High,Prioritize technical review and planned inspection,P2,Human review required,362
UCI_TEST_01692,0.3650249442237441,pos,High,Prioritize technical review and planned inspection,P2,Human review required,363
UCI_TEST_00417,0.36477646234553834,neg,High,Prioritize technical review and planned inspection,P2,Human review required,364
UCI_TEST_11047,0.3633689004449297,pos,High,Prioritize technical review and planned inspection,P2,Human review required,365
UCI_TEST_04415,0.3621537372895965,neg,High,Prioritize technical review and planned inspection,P2,Human review required,366
UCI_TEST_00107,0.3579348495155355,neg,High,Prioritize technical review and planned inspection,P2,Human review required,367
UCI_TEST_11908,0.35749149118487755,neg,High,Prioritize technical review and planned inspection,P2,Human review required,368
UCI_TEST_12345,0.3515238833487339,pos,High,Prioritize technical review and planned inspection,P2,Human review required,369
UCI_TEST_04328,0.3509366341932558,neg,High,Prioritize technical review and planned inspection,P2,Human review required,370
UCI_TEST_10746,0.3503544903501967,neg,High,Prioritize technical review and planned inspection,P2,Human review required,371
UCI_TEST_02288,0.34344943295081215,pos,High,Prioritize technical review and planned inspection,P2,Human review required,372
UCI_TEST_13077,0.3384223634411942,neg,High,Prioritize technical review and planned inspection,P2,Human review required,373
UCI_TEST_13591,0.33825057070630343,neg,High,Prioritize technical review and planned inspection,P2,Human review required,374
UCI_TEST_05449,0.3374915425891318,neg,High,Prioritize technical review and planned inspection,P2,Human review required,375
UCI_TEST_14224,0.3371450904412941,pos,High,Prioritize technical review and planned inspection,P2,Human review required,376
UCI_TEST_07005,0.3311066604867802,neg,High,Prioritize technical review and planned inspection,P2,Human review required,377
UCI_TEST_12769,0.33001788481264355,pos,High,Prioritize technical review and planned inspection,P2,Human review required,378
UCI_TEST_02152,0.32879893563508944,neg,High,Prioritize technical review and planned inspection,P2,Human review required,379
UCI_TEST_06015,0.32616260081111587,pos,High,Prioritize technical review and planned inspection,P2,Human review required,380
UCI_TEST_11569,0.3254185980355938,pos,High,Prioritize technical review and planned inspection,P2,Human review required,381
UCI_TEST_00442,0.32511869877532523,pos,High,Prioritize technical review and planned inspection,P2,Human review required,382
